t_rel_s,measured_w,predicted_w
0.000,571.16,506.63
0.200,561.16,582.70
0.400,554.28,572.48
0.600,552.32,551.25
0.800,547.32,540.77
1.000,546.46,573.70
1.200,550.67,573.95
1.400,552.66,552.07
1.600,554.43,583.64
1.800,557.56,573.23
2.000,556.16,540.53
2.200,556.34,562.15
2.400,557.05,551.47
2.600,555.54,595.11
2.800,556.66,497.46
3.000,558.14,562.50
3.200,557.11,562.03
3.400,554.64,562.18
3.600,557.23,573.06
3.800,559.14,562.19
4.000,561.46,529.86
4.200,564.77,562.17
4.400,569.54,551.32
4.600,568.84,584.06
4.800,568.37,573.40
5.000,569.27,540.87
5.200,568.99,540.50
5.400,567.58,583.92
5.600,569.14,573.32
5.800,567.89,562.32
6.000,568.21,562.39
6.200,568.73,573.41
6.400,569.21,573.41
6.600,569.87,562.45
6.800,570.12,583.97
7.000,568.90,595.02
7.200,569.94,551.66
7.400,570.02,378.16
7.600,566.91,790.46
7.800,564.63,541.11
8.000,563.62,584.42
8.200,562.14,540.54
8.400,561.04,540.44
8.600,561.17,540.44
8.800,564.09,573.12
9.000,566.82,573.38
9.200,566.94,562.55
9.400,568.38,562.41
9.600,568.43,584.17
9.800,569.07,584.49
10.000,569.04,518.96
10.200,569.51,572.99
10.400,568.27,486.26
10.600,566.27,551.43
10.800,564.88,529.66
11.000,562.96,518.48
11.200,563.29,572.84
11.400,562.55,562.44
11.600,563.31,573.37
11.800,564.19,562.81
12.000,565.79,540.76
12.200,564.52,551.66
12.400,567.25,562.03
12.600,569.47,562.01
12.800,569.21,594.77
13.000,567.99,606.19
13.200,568.06,562.98
13.400,567.87,573.68
13.600,565.54,541.03
13.800,567.60,530.09
14.000,568.65,572.91
14.200,569.37,573.00
14.400,569.40,562.55
14.600,571.04,573.57
14.800,569.53,584.47
15.000,567.89,562.57
15.200,566.07,551.69
15.400,566.43,573.66
15.600,567.13,540.86
15.800,567.46,561.95
16.000,567.44,562.05
16.200,570.62,561.98
16.400,570.82,605.44
16.600,569.41,584.35
16.800,567.01,584.68
17.000,566.96,563.13
17.200,566.44,529.99
17.400,565.65,583.88
17.600,566.21,573.06
17.800,566.44,562.06
18.000,568.72,594.91
18.200,569.24,606.47
18.400,570.70,573.91
18.600,571.06,508.65
18.800,569.25,507.75
19.000,567.23,605.29
19.200,567.37,594.85
19.400,566.82,562.65
19.600,565.70,595.51
19.800,569.05,541.41
20.000,571.91,573.67
20.200,572.14,508.32
20.400,573.27,594.07
20.600,573.46,551.18
20.800,573.01,573.11
21.000,571.58,595.09
21.200,570.96,606.57
21.400,569.65,541.01
21.600,569.07,551.79
21.800,569.30,540.56
22.000,571.34,561.86
22.200,571.75,583.69
22.400,571.51,594.83
22.600,571.13,551.58
22.800,571.17,573.37
23.000,569.46,584.03
23.200,568.02,573.49
23.400,568.66,551.54
23.600,570.00,573.20
23.800,572.87,562.24
24.000,574.30,605.98
24.200,575.21,551.69
24.400,573.75,573.42
24.600,573.34,573.40
24.800,571.66,584.42
25.000,571.06,540.69
25.200,569.77,584.05
25.400,570.62,562.46
25.600,570.15,562.61
25.800,570.32,518.78
26.000,570.52,583.59
26.200,571.81,594.65
26.400,572.64,584.23
26.600,572.56,584.20
26.800,571.52,562.74
27.000,571.38,540.59
27.200,570.20,584.29
27.400,571.15,529.56
27.600,572.13,572.92
27.800,574.49,595.07
28.000,575.44,573.79
28.200,576.18,562.84
28.400,574.90,551.59
28.600,574.16,573.00
28.800,572.55,562.52
29.000,571.06,518.70
29.200,569.26,562.11
29.400,567.67,572.83
29.600,566.45,594.91
29.800,566.49,573.45
30.000,567.11,551.65
30.200,567.68,616.90
30.400,569.29,563.01
30.600,569.79,518.84
30.800,569.09,529.31
31.000,568.74,594.39
31.200,571.23,573.06
31.400,570.89,584.01
31.600,571.12,573.08
31.800,571.89,584.28
32.000,571.22,573.81
32.200,568.92,584.76
32.400,568.30,562.87
32.600,566.53,541.06
32.800,565.89,562.22
33.000,567.09,584.07
33.200,567.04,551.42
33.400,566.10,551.54
33.600,565.11,573.51
33.800,564.75,595.48
34.000,565.11,530.16
34.200,563.37,519.01
34.400,560.28,562.33
34.600,556.88,562.36
34.800,553.86,519.24
35.000,548.78,529.90
35.200,546.10,562.38
35.400,546.21,562.56
35.600,549.34,530.08
35.800,550.88,530.10
36.000,549.83,584.18
36.200,552.55,551.29
36.400,551.05,540.65
36.600,548.89,540.62
36.800,548.81,551.50
37.000,550.25,551.68
37.200,548.92,540.90
37.400,549.61,562.46
37.600,551.03,518.72
37.800,548.63,540.52
38.000,545.56,562.43
38.200,543.88,519.29
38.400,545.90,529.94
38.600,546.19,530.19
38.800,547.87,519.31
39.000,551.59,551.43
39.200,552.98,551.31
39.400,549.98,573.33
39.600,548.93,562.90
39.800,549.53,519.02
40.000,549.54,551.32
40.200,548.69,562.62
40.400,550.60,540.95
40.600,551.30,529.69
40.800,549.58,529.84
41.000,548.33,562.57
41.200,548.79,540.69
41.400,549.02,529.87
41.600,548.12,496.97
41.800,549.52,518.82
42.000,550.70,551.38
42.200,549.83,540.47
42.400,548.23,540.54
42.600,545.80,540.88
42.800,544.24,508.21
43.000,541.92,573.47
43.200,541.06,551.93
43.400,542.76,573.84
43.600,545.34,508.42
43.800,547.77,540.28
44.000,551.43,497.08
44.200,553.14,551.40
44.400,554.53,486.47
44.600,553.36,518.62
44.800,552.90,551.49
45.000,551.62,594.62
45.200,550.67,573.04
45.400,548.16,583.72
45.600,550.07,583.89
45.800,551.11,594.17
46.000,548.35,572.09
46.200,544.75,582.01
46.390,541.66,594.49
