t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790280578.718048,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.728203,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.738187,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.748269,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.758112,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.768109,67.425,1695,7601,0.0,0.0,36.0,61.246
1790280578.778105,67.514,1695,7601,0.0,0.0,38.0,61.642
1790280578.788109,67.514,1695,7601,0.0,0.0,38.0,61.642
1790280578.798106,67.514,1695,7601,0.0,0.0,38.0,61.642
1790280578.808116,67.514,1695,7601,0.0,0.0,37.0,61.642
1790280578.818111,67.514,1695,7601,0.0,0.0,37.0,61.642
1790280578.828116,67.514,1695,7601,0.0,0.0,37.0,61.642
1790280578.838109,67.514,1695,7601,0.0,0.0,37.0,61.642
1790280578.848107,67.514,1695,7601,0.0,0.0,37.0,61.642
1790280578.858104,67.514,465,7601,0.0,0.0,37.0,61.642
1790280578.868104,67.514,465,7601,0.0,0.0,37.0,61.642
1790280578.878104,72.747,465,7601,0.0,0.0,37.0,118.834
1790280578.888106,72.747,465,7601,0.0,0.0,37.0,118.834
1790280578.898107,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.908106,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.918106,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.928106,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.938105,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.948106,72.747,465,7601,78.0,31.0,37.0,118.834
1790280578.958105,72.747,405,7601,78.0,31.0,37.0,118.834
1790280578.968106,72.747,405,7601,78.0,31.0,37.0,118.834
1790280578.978105,76.143,405,7601,78.0,31.0,37.0,98.743
1790280578.988106,76.143,405,7601,78.0,31.0,37.0,98.743
1790280578.998105,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.008105,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.018106,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.028106,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.038104,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.048107,76.143,405,7601,78.0,31.0,37.0,98.743
1790280579.058105,76.143,465,7601,78.0,31.0,37.0,98.743
1790280579.068104,76.143,465,7601,78.0,31.0,37.0,98.743
1790280579.078104,79.525,465,7601,78.0,31.0,37.0,98.437
1790280579.088106,79.525,465,7601,78.0,31.0,37.0,98.437
1790280579.098107,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.108106,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.118106,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.128105,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.138105,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.148106,79.525,465,7601,100.0,11.0,37.0,98.437
1790280579.158103,79.525,450,7601,100.0,11.0,37.0,98.437
1790280579.168106,79.525,450,7601,100.0,11.0,37.0,98.437
1790280579.178106,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.188105,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.198106,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.208105,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.218104,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.228106,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.238105,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.248105,82.761,450,7601,100.0,11.0,37.0,98.949
1790280579.258105,82.761,435,7601,100.0,11.0,37.0,98.949
1790280579.268103,82.761,435,7601,100.0,11.0,37.0,98.949
1790280579.278107,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.288105,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.298106,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.308106,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.318103,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.328104,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.338106,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.348106,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.358106,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.368105,85.400,435,7601,100.0,11.0,37.0,99.023
1790280579.378104,85.400,435,7601,100.0,11.0,37.0,98.357
1790280579.388103,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.398105,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.408105,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.418104,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.428105,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.438105,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.448105,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.458102,83.453,435,7601,100.0,11.0,37.0,98.357
1790280579.468105,83.453,375,7601,100.0,11.0,37.0,98.357
1790280579.478105,83.453,375,7601,100.0,11.0,37.0,98.357
1790280579.488102,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.498104,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.508103,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.518103,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.528105,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.538105,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.548105,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.558105,86.892,375,7601,100.0,11.0,37.0,98.047
1790280579.568105,86.892,405,7601,100.0,11.0,37.0,98.047
1790280579.578105,86.892,405,7601,100.0,11.0,37.0,98.047
