t_rel_s,measured_w,predicted_w
0.000,104.36,60.82
0.200,102.77,60.82
0.400,100.71,60.82
0.600,99.94,60.82
0.800,98.91,60.82
1.000,98.00,82.57
1.200,98.28,104.34
1.400,99.48,82.58
1.600,100.41,82.58
1.800,100.04,82.58
2.000,99.83,82.60
2.200,99.79,104.38
2.400,99.71,82.60
2.600,99.45,82.61
2.800,99.32,60.82
3.000,99.40,60.82
3.200,99.38,60.82
3.400,98.70,82.66
3.600,98.58,82.66
3.800,99.03,82.66
4.000,99.00,82.67
4.200,99.79,82.67
4.400,99.69,82.68
4.600,100.08,104.56
4.800,100.40,82.70
5.000,99.76,82.72
5.200,100.18,104.64
5.400,100.25,104.66
5.600,100.87,82.74
5.800,100.74,104.67
6.000,100.73,60.82
6.200,100.44,104.70
6.400,100.40,104.71
6.600,100.38,60.82
6.800,99.87,104.76
7.000,99.99,104.79
7.200,100.69,82.82
7.400,101.04,104.82
7.600,100.88,60.82
7.800,100.14,104.84
8.000,100.26,104.81
8.200,100.25,60.82
8.400,99.69,104.82
8.600,99.68,60.82
8.800,99.59,104.88
9.000,100.02,104.91
9.200,100.05,82.88
9.400,100.23,104.93
9.600,100.53,82.88
9.800,100.90,82.89
10.000,101.37,104.97
10.200,101.36,104.98
10.400,101.43,82.90
10.600,101.22,82.90
10.800,100.28,60.82
11.000,99.73,82.93
11.200,99.44,82.93
11.400,98.96,82.95
11.600,99.31,105.07
11.800,100.32,82.95
12.000,100.10,82.94
12.200,99.89,60.82
12.400,99.69,82.94
12.600,99.57,105.10
12.800,99.55,82.98
13.000,99.37,82.98
13.200,99.64,60.82
13.400,99.85,82.99
13.600,99.86,82.96
13.800,99.39,60.82
14.000,99.31,105.12
14.200,99.45,60.82
14.400,99.21,82.99
14.600,99.74,82.99
14.800,99.73,83.00
15.000,100.01,105.23
15.200,100.10,83.03
15.400,100.79,105.26
15.600,101.23,83.03
15.800,100.82,83.03
16.000,100.39,105.27
16.200,100.21,60.82
16.400,99.93,105.31
16.600,99.99,83.07
16.800,99.98,105.35
17.000,100.93,105.39
17.200,101.13,83.11
17.400,101.66,105.42
17.600,101.66,83.12
17.800,101.66,105.39
18.000,100.95,60.82
18.200,99.91,83.12
18.400,99.92,105.44
18.600,99.91,83.14
18.800,99.89,105.47
19.000,100.02,83.15
19.200,100.35,83.17
19.400,100.01,60.82
19.600,99.87,105.53
19.800,99.89,105.55
20.000,99.93,83.17
20.200,100.24,83.18
20.400,99.98,83.19
20.600,100.33,105.57
20.800,100.27,83.20
21.000,99.73,83.20
21.200,99.35,60.82
21.400,99.34,83.21
21.600,99.83,83.22
21.800,99.90,105.63
22.000,100.13,83.22
22.200,99.65,83.23
22.400,100.22,105.67
22.600,100.75,83.25
22.800,100.88,105.69
23.000,100.45,60.82
23.200,99.75,105.74
23.400,100.43,83.29
23.600,100.44,105.78
23.800,100.43,105.80
24.000,100.42,83.31
24.200,101.53,105.78
24.400,101.49,60.82
24.600,100.45,105.81
24.800,100.46,83.30
25.000,99.80,60.82
25.200,99.36,83.33
25.400,98.85,83.35
25.600,99.75,83.35
25.800,100.09,105.90
26.000,100.33,105.89
26.200,100.84,60.82
26.400,99.83,83.34
26.600,99.87,83.34
26.800,99.57,60.82
27.000,99.25,105.90
27.200,99.25,83.37
27.400,100.26,105.94
27.600,101.08,105.98
27.800,101.55,83.40
28.000,102.00,106.00
28.200,102.07,106.02
28.400,102.12,83.40
28.600,102.09,83.40
28.800,100.75,83.42
29.000,100.33,83.41
29.200,100.11,83.41
29.400,99.59,106.05
29.600,99.70,83.45
29.800,100.26,106.08
30.000,101.45,83.45
30.200,100.52,60.82
30.400,100.19,106.07
30.600,100.21,83.43
30.800,99.67,83.44
31.000,99.52,83.45
31.200,99.81,106.10
31.400,101.21,106.13
31.600,101.44,83.48
31.800,101.52,83.49
32.000,100.69,83.50
32.200,100.25,83.50
32.400,100.19,106.19
32.600,100.13,106.17
32.800,99.86,60.82
33.000,99.23,83.45
33.200,99.89,60.82
33.400,99.32,60.82
33.600,98.72,60.82
33.800,97.29,60.82
34.000,98.74,83.00
34.200,99.59,105.21
34.400,100.23,83.02
34.600,100.88,105.18
34.800,102.07,82.96
35.000,101.17,60.82
35.200,99.78,60.82
