t_rel_s,measured_w,predicted_w
0.000,329.99,276.96
0.200,359.07,287.29
0.400,363.48,292.47
0.600,364.43,266.70
0.800,349.99,117.19
1.000,302.31,117.19
1.200,254.14,117.19
1.400,204.44,117.19
1.600,154.60,117.19
1.800,122.96,225.42
2.000,161.90,292.44
2.200,210.80,282.15
2.400,258.81,292.48
2.600,302.79,148.11
2.800,307.07,117.19
3.000,268.50,117.19
3.200,220.93,209.96
3.400,207.56,282.13
3.600,212.11,292.46
3.800,252.60,271.88
4.000,302.12,282.17
4.200,351.13,277.03
4.400,362.25,282.23
4.600,360.99,282.18
4.800,359.86,277.01
5.000,358.91,282.13
5.200,356.86,277.00
5.400,358.28,287.36
5.600,358.50,282.16
5.800,358.90,287.32
6.000,359.67,251.23
6.200,342.42,117.19
6.400,294.52,117.19
6.600,248.15,117.19
6.800,200.63,194.50
7.000,184.03,282.12
7.200,199.01,277.01
7.400,247.46,282.21
7.600,294.32,287.35
7.800,344.32,277.03
8.000,359.56,287.30
8.200,361.19,287.30
8.400,363.66,287.32
8.600,363.28,199.67
8.800,342.17,287.27
9.000,343.36,292.45
9.200,344.39,287.32
9.400,344.82,251.23
9.600,325.51,117.19
9.800,299.81,117.19
10.000,250.25,117.19
10.200,201.90,117.19
10.400,148.40,117.19
10.600,119.13,117.19
10.800,118.60,117.19
11.000,118.52,132.65
11.200,134.68,287.27
11.400,183.39,287.29
11.600,231.98,287.32
11.800,282.91,282.17
12.000,329.95,287.28
12.200,365.20,277.02
12.400,366.02,282.22
12.600,366.71,287.34
12.800,366.78,287.32
13.000,355.37,117.19
13.200,307.42,117.19
13.400,259.17,117.19
13.600,219.46,266.65
13.800,214.82,287.29
14.000,223.77,282.16
14.200,271.39,287.32
14.400,309.26,122.34
14.600,316.12,292.42
14.800,321.91,179.04
15.000,322.45,385.27
15.200,323.13,287.36
15.400,331.19,287.31
15.600,366.61,287.33
15.800,358.70,132.65
16.000,314.04,117.19
16.200,265.07,117.19
16.400,215.99,117.19
16.600,166.73,117.19
16.800,123.63,117.19
17.000,118.76,117.19
17.200,120.16,215.11
17.400,156.55,287.28
17.600,206.39,287.30
17.800,255.08,282.17
18.000,298.41,168.74
18.200,306.51,117.19
18.400,273.93,117.19
18.600,223.91,117.19
18.800,177.42,117.19
19.000,131.26,117.19
19.200,118.67,117.19
19.400,118.54,117.19
19.600,118.47,117.19
19.800,118.42,117.19
20.000,118.37,117.19
20.200,118.33,117.19
20.400,118.35,117.19
20.600,118.35,117.19
20.800,118.33,117.19
21.000,118.31,117.19
21.200,118.30,153.27
21.400,139.97,287.27
21.600,189.28,292.45
21.800,238.93,287.32
22.000,285.81,220.30
22.200,308.46,117.19
22.400,288.80,117.19
22.600,241.03,117.19
22.800,193.64,117.19
23.000,151.98,271.81
23.200,174.01,276.98
23.400,220.96,287.31
23.600,269.14,287.32
23.800,310.60,117.19
24.000,303.63,117.19
24.200,259.15,117.19
24.400,211.38,117.19
24.600,159.11,117.19
24.800,120.39,117.19
25.000,118.52,117.19
25.200,118.45,163.57
25.400,142.34,287.28
25.600,191.02,282.15
25.800,241.30,287.36
26.000,289.76,292.51
26.200,342.50,287.32
26.400,367.34,189.36
26.600,332.29,117.19
26.800,282.14,117.19
27.000,240.29,261.50
27.200,236.11,292.44
27.400,236.42,287.31
27.600,270.42,282.16
27.800,308.98,117.19
28.000,302.16,117.19
28.200,259.84,117.19
28.400,209.80,117.19
28.600,161.80,117.19
28.800,120.47,117.19
29.000,118.71,117.19
29.200,118.64,184.19
29.400,150.22,292.43
29.600,199.35,287.30
29.800,249.78,292.48
30.000,297.85,184.21
30.200,310.79,117.19
30.400,285.19,225.42
30.600,274.97,287.28
30.800,273.61,292.46
31.000,274.78,282.18
31.200,307.55,277.01
31.400,352.17,287.35
31.600,366.36,282.24
31.800,367.52,287.40
32.000,368.04,287.29
32.200,367.74,292.47
32.400,368.45,246.08
32.600,349.78,173.88
32.800,326.83,287.28
33.000,325.04,292.45
33.200,325.84,287.32
33.400,325.63,199.67
33.600,309.08,117.19
33.800,285.98,117.19
34.000,237.97,117.19
34.200,187.98,117.19
34.400,138.79,117.19
34.600,119.08,117.19
34.800,118.85,117.19
35.000,118.79,137.81
35.200,134.57,287.27
35.400,182.87,287.29
35.600,232.58,292.47
35.800,280.87,235.76
36.000,307.87,117.19
36.200,297.63,117.19
36.400,249.44,117.19
36.600,199.78,117.19
36.800,149.75,117.19
37.000,120.00,117.19
37.200,118.78,117.19
37.400,118.69,117.19
37.600,118.62,117.19
37.800,118.55,117.19
38.000,118.50,117.19
38.200,118.46,117.19
38.400,118.47,132.65
38.600,133.33,292.43
38.800,180.53,287.29
39.000,230.77,287.32
39.200,281.69,287.33
39.400,332.43,287.29
39.600,367.79,287.31
39.800,369.77,282.16
40.000,358.22,117.19
40.200,311.26,117.19
40.400,261.52,117.19
40.600,212.04,117.19
40.800,161.37,117.19
41.000,121.85,117.19
41.112,118.89,117.19
