t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786426856.158751,0.2000,32.4389,1.893882e+10,1.366753e+12,1.363523e+12,1.877053e+10,1.682964e+08,1.362345e+12,1.178075e+09,1046,333,19,1046.0,1.362345e+12
1786426856.358750,0.2000,31.7889,3.392874e+10,2.624111e+12,2.622346e+12,3.260144e+10,1.327301e+09,2.613055e+12,9.291104e+09,536,2109,33,504.0,2.581441e+12
1786426856.558751,0.2000,31.5301,4.225781e+10,2.548268e+12,2.548268e+12,3.951690e+10,2.740912e+09,2.529081e+12,1.918638e+10,0,2560,40,0.0,2.529081e+12
1786426856.758750,0.2000,31.5396,4.013611e+10,2.414495e+12,2.413877e+12,3.655313e+10,3.582984e+09,2.388796e+12,2.508089e+10,53,2365,37,53.0,2.388796e+12
1786426856.958751,0.2000,31.1496,4.110795e+10,2.415430e+12,2.414753e+12,3.655313e+10,4.554818e+09,2.382869e+12,3.188372e+10,46,2366,37,46.0,2.382869e+12
1786426857.158751,0.2000,31.4498,4.544738e+10,2.614807e+12,2.614063e+12,3.951690e+10,5.930484e+09,2.572550e+12,4.151339e+10,46,2558,40,46.0,2.572550e+12
1786426857.358751,0.2000,32.3364,4.542854e+10,2.530311e+12,2.529958e+12,3.852897e+10,6.899565e+09,2.481661e+12,4.829695e+10,17,2495,39,17.0,2.481661e+12
1786426857.558751,0.2000,32.8169,3.664590e+10,3.221698e+12,3.210409e+12,3.161352e+10,5.032378e+09,3.175183e+12,3.522665e+10,1219,1995,32,1123.0,3.080342e+12
1786426857.758751,0.2000,32.7934,3.545478e+10,2.281085e+12,2.280340e+12,3.358936e+10,1.865417e+09,2.267282e+12,1.305792e+10,125,2170,34,125.0,2.267282e+12
1786426857.958751,0.2000,32.8101,4.165013e+10,2.527510e+12,2.527219e+12,3.852897e+10,3.121152e+09,2.505371e+12,2.184806e+10,40,2496,39,40.0,2.505371e+12
