t_rel_s,measured_w,predicted_w
0.000,315.67,305.91
0.200,315.80,314.94
0.400,317.05,324.02
0.600,318.62,324.13
0.800,319.26,324.27
1.000,319.95,324.39
1.200,320.77,324.52
1.400,320.65,324.65
1.600,321.16,306.76
1.800,320.63,315.25
2.000,319.85,324.31
2.200,318.55,324.44
2.400,317.63,324.57
2.600,317.43,315.12
2.800,319.88,323.85
3.000,321.67,315.03
3.200,321.67,324.11
3.400,322.80,324.22
3.600,322.07,324.35
3.800,320.30,324.48
4.000,318.56,324.60
4.200,319.88,315.76
4.400,320.03,190.17
4.600,319.99,459.66
4.800,319.22,280.12
5.000,323.61,325.98
5.200,324.31,326.12
5.400,325.01,317.20
5.600,326.18,326.36
5.800,328.83,326.49
6.000,326.42,326.61
6.200,325.83,326.75
6.400,326.51,326.87
6.600,327.12,317.93
6.800,326.32,327.12
7.000,326.19,327.24
7.200,325.39,306.03
7.400,322.97,324.03
7.600,322.78,324.16
7.800,322.37,324.29
8.000,321.66,324.40
8.200,321.94,315.58
8.400,323.33,324.66
8.600,321.99,324.79
8.800,322.59,324.91
9.000,322.65,325.04
9.200,322.58,316.18
9.400,321.13,306.50
9.600,320.29,324.22
9.800,319.51,324.36
10.000,318.74,324.48
10.200,318.09,324.61
10.400,317.93,324.74
10.600,319.09,315.88
10.800,320.72,324.99
11.000,322.16,325.11
11.200,322.85,325.24
11.400,324.66,325.36
11.600,326.12,306.69
11.800,324.76,323.82
12.000,320.20,297.02
12.200,318.96,323.93
12.400,317.69,324.05
12.600,315.13,324.19
12.800,314.56,324.30
13.000,316.89,315.47
13.200,318.18,324.56
13.400,318.86,324.68
13.600,319.00,324.81
13.800,319.34,324.87
14.000,320.70,314.84
14.200,321.22,323.89
14.400,319.08,324.02
14.600,318.26,315.19
14.800,316.46,324.27
15.000,316.07,324.39
15.200,316.07,324.52
15.400,318.87,324.65
15.600,321.16,324.77
15.800,323.15,315.92
16.000,324.07,325.02
16.200,322.29,306.18
16.400,320.86,323.95
16.600,320.16,324.07
16.800,321.15,324.20
17.000,318.89,324.32
17.200,317.99,315.50
17.400,318.77,324.57
17.600,319.36,324.71
17.800,319.59,324.83
18.000,321.58,324.96
18.200,322.33,325.09
18.400,322.13,315.45
18.600,321.98,323.99
18.800,320.65,324.12
19.000,319.98,324.24
19.200,319.77,324.37
19.400,321.69,324.49
19.600,321.64,324.63
19.800,322.46,324.75
20.000,323.19,324.88
20.200,324.18,325.00
20.400,324.04,316.13
20.600,323.44,315.62
20.800,323.87,323.76
21.000,322.88,323.88
21.200,321.79,324.02
21.400,322.00,324.14
21.600,322.26,333.23
21.800,321.81,324.40
22.000,323.13,324.53
22.200,324.18,324.65
22.400,324.37,324.78
22.600,324.39,324.91
22.800,324.43,306.95
23.000,326.73,324.95
23.200,327.31,325.08
23.400,328.39,325.20
23.600,329.86,325.34
23.800,330.21,334.46
24.000,328.70,325.60
24.200,327.76,325.72
24.400,327.61,325.85
24.600,327.73,325.97
24.800,328.78,326.10
25.000,329.09,307.82
25.200,328.45,323.89
25.400,327.17,324.02
25.600,326.79,324.14
25.800,325.00,324.28
26.000,323.28,324.40
26.200,322.76,324.53
26.400,322.02,324.65
26.600,320.56,315.80
26.800,321.67,324.91
27.000,322.20,325.02
27.200,322.77,325.16
27.400,323.31,305.91
27.600,322.27,323.91
27.800,320.56,324.03
28.000,320.37,333.11
28.200,320.11,324.29
28.400,320.01,324.41
28.600,322.95,315.58
28.800,323.72,324.66
29.000,323.12,324.80
29.200,323.18,324.92
29.400,322.16,325.04
29.600,319.33,297.15
29.800,318.33,323.79
30.000,318.57,323.93
30.200,318.92,324.04
30.400,320.10,324.18
30.600,321.98,324.30
30.800,323.82,324.43
31.000,324.48,333.52
31.200,323.63,324.68
31.400,323.75,324.82
31.600,323.81,324.93
31.800,323.65,315.26
32.000,323.88,323.85
32.200,323.86,323.96
32.400,322.56,324.11
32.600,322.81,324.22
32.800,321.76,324.35
33.000,320.85,324.48
33.200,321.32,324.60
33.400,322.82,324.73
33.600,323.10,324.85
33.800,324.25,324.99
34.000,325.26,298.19
34.200,328.13,325.60
34.400,328.07,334.73
34.600,328.43,325.85
34.800,329.19,325.98
35.000,329.30,326.10
35.200,327.15,326.23
35.400,327.92,326.35
35.600,327.50,326.49
35.800,327.53,326.61
36.000,327.75,326.74
36.200,328.29,307.77
36.400,326.55,323.85
36.600,326.29,323.97
36.800,323.83,324.11
37.000,322.79,324.22
37.200,320.63,324.36
37.400,321.52,324.48
37.600,321.54,315.64
37.800,322.31,306.76
38.000,321.45,316.19
38.200,321.39,325.31
38.400,320.49,325.44
38.600,320.57,325.56
38.800,321.25,325.70
39.000,323.52,325.81
39.200,325.94,325.95
39.400,326.31,317.04
39.600,326.70,326.19
39.800,328.24,326.32
40.000,327.70,326.44
40.200,326.45,305.97
40.400,325.66,314.90
40.600,324.90,332.89
40.800,324.03,324.09
41.000,323.67,324.21
41.200,323.27,324.34
41.400,323.99,324.47
41.600,324.33,324.59
41.800,323.28,324.73
42.000,323.17,324.84
42.200,323.26,333.97
42.400,329.18,282.71
42.600,337.32,320.66
42.800,338.34,329.97
43.000,339.70,330.11
43.200,341.53,330.22
43.400,340.20,330.36
43.600,332.44,330.48
43.800,334.18,330.61
44.000,335.45,330.74
44.200,336.48,321.62
44.400,338.28,330.99
44.600,336.85,310.02
44.800,334.74,323.82
45.000,331.96,323.94
45.200,329.04,324.07
45.400,325.61,324.20
45.600,324.33,324.32
45.740,323.93,321.75
