t_rel_s,measured_w,predicted_w
0.000,362.40,353.80
0.200,360.80,329.44
0.400,360.76,370.10
0.600,361.09,378.29
0.800,361.60,370.23
1.000,363.47,370.30
1.200,365.25,370.37
1.400,366.11,370.44
1.600,365.15,370.51
1.800,365.62,297.17
2.000,367.88,370.12
2.200,368.10,370.19
2.400,368.23,370.26
2.600,368.57,370.32
2.800,367.03,362.26
3.000,363.23,370.46
3.200,362.62,370.53
3.400,361.86,354.30
3.600,361.75,362.07
3.800,362.83,370.26
4.000,363.86,370.32
4.200,363.58,362.26
4.400,363.94,378.59
4.600,364.86,362.39
4.800,364.58,370.59
5.000,364.16,370.66
5.200,364.49,362.08
5.400,364.97,370.08
5.600,364.41,370.15
5.800,365.47,378.34
6.000,365.84,370.28
6.200,364.99,370.35
6.400,364.81,370.42
6.600,364.62,370.49
6.800,361.59,232.26
7.000,337.50,305.10
7.200,329.88,370.05
7.400,330.60,370.11
7.600,331.02,378.31
7.800,333.62,370.25
8.000,358.38,370.32
8.200,365.96,370.39
8.400,366.76,370.46
8.600,366.97,346.10
8.800,365.66,353.86
9.000,365.78,370.16
9.200,366.11,370.23
9.400,365.89,370.30
9.600,365.81,370.36
9.800,367.40,370.43
10.000,367.99,370.50
10.200,367.54,370.57
10.400,367.30,362.04
10.600,367.55,370.06
10.800,367.34,370.13
11.000,367.73,378.32
11.200,368.20,370.27
11.400,368.67,370.34
11.600,368.11,362.27
11.800,367.53,370.47
12.000,366.43,346.08
12.200,364.01,370.49
12.400,364.26,370.56
12.600,364.33,362.49
12.800,364.22,370.70
13.000,364.90,370.76
13.200,367.04,370.83
13.400,366.94,370.90
13.600,365.67,346.49
13.800,364.53,378.20
14.000,364.50,370.15
14.200,364.50,370.22
14.400,364.40,370.29
14.600,366.28,378.48
14.800,368.56,370.43
15.000,369.84,370.49
15.200,370.21,370.56
15.400,369.45,361.99
15.600,368.34,370.10
15.800,368.31,370.17
16.000,367.47,378.36
16.200,367.45,370.31
16.400,368.48,370.37
16.600,369.40,370.44
16.800,369.46,370.51
17.000,369.25,362.08
17.200,369.20,370.05
17.400,369.77,370.12
17.600,370.35,378.31
17.800,370.45,362.13
18.000,369.92,370.32
18.200,370.36,370.39
18.400,369.40,370.46
18.600,368.58,362.20
18.800,366.88,370.06
19.000,367.92,370.13
19.200,368.00,370.20
19.400,368.05,370.26
19.600,368.63,378.46
19.800,369.53,370.40
20.000,368.82,370.47
20.200,368.94,337.98
20.400,370.55,361.94
20.600,373.01,370.12
20.800,373.41,370.19
21.000,373.89,370.26
21.200,374.11,378.45
21.400,372.51,370.39
21.600,370.69,370.46
21.800,370.80,370.53
22.000,369.45,338.05
22.200,368.81,370.69
22.400,368.17,370.76
22.600,367.16,362.68
22.800,366.43,370.89
23.000,367.47,370.96
23.200,364.29,362.88
23.400,363.95,371.10
23.600,363.36,354.47
23.800,362.71,370.04
24.000,363.19,370.11
24.200,365.73,378.30
24.400,366.39,370.25
24.600,367.31,370.31
24.800,369.41,370.38
25.000,370.22,370.45
25.200,370.16,346.10
25.400,377.78,355.94
25.600,382.43,372.39
25.800,382.66,372.46
26.000,382.44,372.53
26.200,383.37,372.59
26.400,378.19,372.66
26.600,372.53,372.73
26.800,372.90,364.59
27.000,373.15,362.72
27.200,372.38,378.20
27.400,372.37,370.15
27.600,371.73,370.22
27.800,370.16,370.29
28.000,369.45,370.36
28.200,369.93,370.42
28.400,369.51,370.49
28.600,369.01,281.06
28.800,382.99,362.55
29.000,383.43,370.75
29.200,383.28,370.82
29.400,382.61,370.89
29.600,382.32,362.81
29.800,369.02,371.02
30.000,367.58,371.09
30.200,366.46,371.16
30.400,367.61,362.10
30.600,368.96,370.09
30.800,369.31,370.16
31.000,370.56,370.23
31.200,371.27,378.43
31.400,370.68,370.37
31.600,370.27,370.44
31.800,370.43,370.50
32.000,369.73,353.99
32.200,369.50,370.07
32.400,369.89,378.26
32.600,368.78,370.21
32.800,368.31,362.15
33.000,368.98,370.35
33.200,369.28,370.41
33.400,368.79,370.48
33.600,368.90,321.66
33.800,366.93,378.21
34.000,366.71,370.16
34.200,365.89,370.23
34.400,365.93,370.30
34.600,366.47,370.37
34.800,368.74,370.44
35.000,369.52,378.64
35.200,370.28,370.58
35.400,371.00,353.94
35.600,372.09,378.35
35.800,372.01,370.30
36.000,371.66,370.37
36.200,372.36,370.43
36.400,372.71,378.64
36.600,372.14,370.57
36.800,371.49,362.50
37.000,370.52,354.07
37.200,368.22,370.21
37.400,367.75,370.27
37.600,367.86,378.47
37.800,368.03,370.41
38.000,369.19,370.48
38.200,370.31,370.55
38.400,369.87,370.62
38.600,369.45,346.11
38.800,368.53,370.30
39.000,368.35,370.37
39.200,368.56,370.44
39.400,368.67,370.50
39.600,368.30,370.57
39.800,369.36,370.64
40.000,369.23,370.71
40.200,368.91,362.58
40.400,367.80,370.08
40.600,367.94,370.14
40.800,367.92,370.21
41.000,368.51,370.28
41.200,368.60,378.48
41.400,369.40,370.42
41.600,369.50,370.49
41.800,369.37,370.55
42.000,367.68,361.96
42.200,367.53,370.06
42.400,368.02,370.13
42.600,368.12,370.20
42.800,368.60,370.26
43.000,369.56,378.46
43.200,369.82,370.40
43.400,369.48,370.47
43.600,368.73,353.94
43.800,368.53,370.05
44.000,368.79,370.12
44.200,369.11,378.31
44.400,369.30,370.25
44.600,370.03,370.32
44.800,369.94,370.39
45.000,369.52,370.46
45.164,369.80,370.68
