t_rel_s,measured_w,predicted_w
0.000,324.91,304.45
0.200,324.04,322.29
0.400,324.02,322.41
0.600,324.20,331.43
0.800,324.43,322.67
1.000,323.83,322.81
1.200,325.28,322.92
1.400,326.18,331.96
1.600,326.33,323.18
1.800,326.67,323.31
2.000,327.28,323.43
2.200,326.27,304.43
2.400,325.03,322.21
2.600,322.84,322.33
2.800,320.76,322.46
3.000,319.66,322.58
3.200,318.85,322.72
3.400,319.02,322.83
3.600,320.79,322.97
3.800,321.90,331.99
4.000,320.02,314.31
4.200,319.71,323.34
4.400,318.11,313.54
4.600,316.80,322.24
4.800,314.54,322.38
5.000,314.79,322.49
5.200,316.32,322.63
5.400,318.54,322.75
5.600,319.23,322.88
5.800,321.24,323.00
6.000,322.64,323.13
6.200,323.29,332.17
6.400,322.66,323.38
6.600,322.14,304.83
6.800,322.29,322.26
7.000,322.82,322.38
7.200,323.30,331.39
7.400,323.97,322.64
7.600,324.78,322.76
7.800,324.37,322.90
8.000,324.28,331.91
8.200,324.66,323.16
8.400,324.94,323.27
8.600,325.78,323.40
8.800,327.26,304.97
9.000,324.17,322.30
9.200,323.36,242.56
9.400,322.67,402.42
9.600,322.65,322.67
9.800,321.21,322.81
10.000,323.50,322.92
10.200,321.95,314.16
10.400,320.97,323.18
10.600,320.97,332.21
10.800,321.60,323.43
11.000,322.58,305.18
11.200,324.42,322.16
11.400,323.49,322.29
11.600,320.63,322.40
11.800,318.98,322.54
12.000,318.84,322.66
12.200,318.47,322.79
12.400,319.02,322.91
12.600,321.52,323.04
12.800,323.16,323.17
13.000,322.49,332.20
13.200,322.28,278.72
13.400,318.61,331.29
13.600,318.16,322.55
13.800,317.55,304.54
14.000,315.96,331.19
14.200,316.48,322.46
14.400,322.04,322.57
14.600,322.82,331.60
14.800,324.16,322.83
15.000,325.27,322.97
15.200,324.43,323.09
15.400,324.31,323.21
15.600,324.03,332.26
15.800,323.29,323.47
16.000,325.09,304.70
16.200,325.77,331.08
16.400,325.28,322.35
16.600,325.67,322.47
16.800,325.97,331.48
17.000,325.27,322.73
17.200,324.57,322.85
17.400,325.19,322.98
17.600,325.38,323.10
17.800,324.93,323.24
18.000,325.48,323.35
18.200,325.16,304.87
18.400,323.62,322.34
18.600,321.81,322.47
18.800,322.40,322.59
19.000,320.46,322.72
19.200,320.13,322.84
19.400,321.25,322.97
19.600,321.98,323.09
19.800,321.45,323.22
20.000,322.88,323.35
20.200,323.48,323.47
20.400,321.08,313.93
20.600,321.52,313.29
20.800,320.68,322.29
21.000,320.69,322.40
21.200,319.80,322.54
21.400,321.05,322.65
21.600,321.60,322.78
21.800,321.56,304.92
22.000,319.94,313.28
22.200,320.95,322.16
22.400,321.87,322.29
22.600,321.22,313.27
22.800,322.49,322.22
23.000,323.81,331.23
23.200,324.27,304.58
23.400,322.76,331.09
23.600,323.13,313.28
23.800,322.00,322.24
24.000,320.92,322.38
24.200,320.43,322.49
24.400,322.05,322.63
24.600,324.01,322.75
24.800,322.97,322.88
25.000,322.71,323.00
25.200,322.18,323.13
25.400,322.15,323.26
25.600,320.83,323.37
25.800,320.80,304.74
26.000,320.66,322.30
26.200,322.13,322.43
26.400,320.48,331.43
26.600,321.34,322.68
26.800,322.19,322.81
27.000,323.92,331.83
27.200,323.63,323.07
27.400,324.66,323.19
27.600,324.49,323.32
27.800,323.23,323.44
28.000,321.86,313.68
28.200,320.52,322.22
28.400,320.03,322.35
28.600,319.20,322.47
28.800,319.47,322.59
29.000,320.81,331.61
29.200,321.75,313.61
29.400,323.83,322.20
29.600,324.72,322.31
29.800,324.96,331.32
30.000,323.70,322.57
30.200,323.43,322.70
30.400,321.09,331.72
30.600,320.68,322.96
30.800,322.24,331.99
31.000,323.93,323.21
31.200,325.07,323.34
31.400,326.95,313.92
31.600,327.70,322.15
31.800,326.79,331.15
32.000,326.20,322.40
32.200,325.47,313.52
32.400,324.58,322.15
32.600,323.84,322.29
32.800,324.14,331.27
33.000,324.64,322.54
33.200,324.46,331.54
33.400,325.61,322.80
33.600,325.80,322.92
33.800,325.08,323.05
34.000,324.75,332.08
34.200,325.30,323.30
34.400,325.18,314.14
34.600,324.57,322.16
34.800,324.89,322.29
35.000,325.50,322.40
35.200,326.72,322.54
35.400,326.09,322.66
35.600,325.63,322.79
35.800,324.81,322.91
36.000,323.04,323.04
36.200,321.93,332.07
36.400,322.18,323.29
36.600,323.41,314.26
36.800,325.60,322.14
37.000,326.27,313.41
37.200,326.17,322.39
37.400,323.91,322.51
37.600,321.87,322.64
37.800,320.17,322.76
38.000,320.46,322.90
38.200,320.77,323.01
38.400,321.89,323.15
38.600,322.25,323.27
38.800,322.94,323.33
39.000,322.42,304.41
39.200,321.25,322.25
39.400,321.85,313.29
39.600,322.38,322.22
39.800,321.34,322.36
40.000,320.77,322.48
40.200,320.51,313.72
40.400,319.56,322.73
40.600,320.62,331.74
40.800,321.12,322.99
41.000,321.64,323.10
41.200,322.59,323.24
41.400,324.45,323.36
41.600,324.24,313.64
41.800,325.44,322.20
42.000,326.06,331.19
42.200,326.02,322.46
42.400,324.69,322.57
42.600,323.31,331.60
42.800,321.57,322.83
43.000,321.14,322.97
43.200,320.40,331.99
43.400,320.71,323.22
43.600,322.32,323.35
43.800,323.14,313.62
44.000,322.91,322.19
44.200,323.24,331.17
44.400,322.41,322.44
44.600,321.11,322.56
44.800,320.77,322.69
45.000,321.13,331.71
45.200,320.74,322.94
45.400,320.91,323.08
45.600,322.06,323.19
45.800,322.95,323.33
45.937,323.20,337.40
