t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784618522.294169,0.2000,74.9816,3.319037e+11,1.217354e+13,1.216434e+13,3.302050e+11,1.698693e+09,1.215755e+13,6.794772e+09,475,335,22,475.0,1.215755e+13
1784618522.494169,0.2000,74.2424,4.084665e+11,8.663069e+12,8.658226e+12,4.052516e+11,3.214934e+09,8.645367e+12,1.285974e+10,149,427,27,149.0,8.645367e+12
1784618522.694170,0.2000,74.6454,4.246167e+11,9.165178e+12,9.158097e+12,4.202609e+11,4.355785e+09,9.140674e+12,1.742314e+10,168,441,28,168.0,9.140674e+12
1784618522.894169,0.2000,75.3010,4.405739e+11,7.708166e+12,7.705985e+12,4.352702e+11,5.303697e+09,7.684770e+12,2.121479e+10,50,462,29,50.0,7.684770e+12
1784618523.094170,0.2000,75.6524,4.574581e+11,8.031431e+12,8.028680e+12,4.502795e+11,7.178551e+09,7.999966e+12,2.871421e+10,53,480,30,53.0,7.999966e+12
1784618523.294169,0.2000,76.3052,4.438790e+11,7.587198e+12,7.584122e+12,4.352702e+11,8.608809e+09,7.549686e+12,3.443524e+10,40,463,29,40.0,7.549686e+12
1784618523.494170,0.2000,77.7154,4.454351e+11,7.307121e+12,7.305169e+12,4.352702e+11,1.016490e+10,7.264509e+12,4.065958e+10,21,463,29,21.0,7.264509e+12
1784618523.694170,0.2000,78.2140,4.461607e+11,8.005167e+12,7.998500e+12,4.352702e+11,1.089051e+10,7.954938e+12,4.356204e+10,69,461,29,69.0,7.954938e+12
1784618523.894170,0.2000,78.7319,4.623193e+11,7.902304e+12,7.898032e+12,4.502795e+11,1.203975e+10,7.849873e+12,4.815900e+10,44,479,30,44.0,7.849873e+12
1784618524.094170,0.2000,79.1421,4.291738e+11,8.737203e+12,8.726046e+12,4.202609e+11,8.912896e+09,8.690394e+12,3.565158e+10,137,442,28,137.0,8.690394e+12
