t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1789681990.004509,0.2000,108.1335,4.837249e+11,8.403183e+11,8.398989e+11,4.835068e+11,2.181038e+08,8.390265e+11,8.724152e+08,25,34,34,25.0,8.390265e+11
1789681990.204510,0.2000,108.1059,4.981093e+11,4.992543e+11,4.992543e+11,4.977276e+11,3.816817e+08,4.977276e+11,1.526727e+09,0,35,35,0.0,4.977276e+11
1789681990.404510,0.2000,108.3364,4.982686e+11,4.998918e+11,4.998918e+11,4.977276e+11,5.410652e+08,4.977276e+11,2.164261e+09,0,35,35,0.0,4.977276e+11
1789681990.604510,0.2000,108.3575,4.984343e+11,5.005545e+11,5.005545e+11,4.977276e+11,7.067402e+08,4.977276e+11,2.826961e+09,0,35,35,0.0,4.977276e+11
1789681990.804510,0.2000,108.1993,5.128417e+11,5.155219e+11,5.155219e+11,5.119484e+11,8.933868e+08,5.119484e+11,3.573547e+09,0,36,36,0.0,5.119484e+11
1789681991.004510,0.2000,108.8600,4.987573e+11,5.018464e+11,5.018464e+11,4.977276e+11,1.029702e+09,4.977276e+11,4.118807e+09,0,35,35,0.0,4.977276e+11
1789681991.204510,0.2000,108.9590,4.989167e+11,5.024839e+11,5.024839e+11,4.977276e+11,1.189085e+09,4.977276e+11,4.756341e+09,0,35,35,0.0,4.977276e+11
1789681991.404510,0.2000,108.7612,4.842743e+11,2.186904e+12,2.178851e+12,4.835068e+11,7.675576e+08,2.175781e+12,3.070231e+09,120,33,34,120.0,2.175781e+12
1789681991.604510,0.2000,108.5816,4.984888e+11,5.007726e+11,5.007726e+11,4.977276e+11,7.612662e+08,4.977276e+11,3.045065e+09,0,35,35,0.0,4.977276e+11
1789681991.804510,0.2000,108.5570,4.986545e+11,5.014353e+11,5.014353e+11,4.977276e+11,9.269412e+08,4.977276e+11,3.707765e+09,0,35,35,0.0,4.977276e+11
