t_rel_s,measured_w,predicted_w
0.000,540.67,526.36
0.200,540.53,543.94
0.400,541.68,544.04
0.600,541.79,544.14
0.800,541.00,552.99
1.000,544.30,544.33
1.200,544.79,544.43
1.400,543.81,517.95
1.600,542.91,544.17
1.800,542.78,544.27
2.000,542.67,544.37
2.200,542.71,544.46
2.400,543.25,544.56
2.600,543.03,544.66
2.800,543.50,518.19
3.000,541.70,543.87
3.200,541.95,543.97
3.400,541.19,544.06
3.600,541.68,544.16
3.800,541.23,544.25
4.000,542.19,535.59
4.200,541.66,544.45
4.400,540.56,517.85
4.600,539.32,544.17
4.800,539.42,544.27
5.000,540.48,544.36
5.200,540.51,535.70
5.400,542.00,544.55
5.600,542.61,535.88
5.800,542.37,395.63
6.000,502.14,237.82
6.200,441.61,246.60
6.400,402.85,545.25
6.600,402.30,545.35
6.800,402.44,536.65
7.000,442.00,545.54
7.200,499.44,545.63
7.400,541.70,545.73
7.600,544.58,545.83
7.800,544.20,518.19
8.000,542.64,544.01
8.200,543.51,544.11
8.400,543.49,544.20
8.600,542.41,553.06
8.800,543.73,544.40
9.000,545.80,544.50
9.200,546.08,526.85
9.400,546.41,544.10
9.600,547.22,299.09
9.800,546.78,780.64
10.000,544.53,544.38
10.200,544.29,544.48
10.400,543.48,544.58
10.600,543.62,535.91
10.800,543.52,526.35
11.000,544.61,543.93
11.200,543.82,544.03
11.400,543.51,544.12
11.600,542.62,544.22
11.800,542.12,535.56
12.000,542.77,544.41
12.200,541.94,526.60
12.400,540.14,543.94
12.600,540.67,544.04
12.800,540.98,544.13
13.000,541.15,544.23
13.200,543.59,544.33
13.400,546.00,544.42
13.600,546.53,526.82
13.800,546.34,543.86
14.000,546.07,543.96
14.200,544.67,544.06
14.400,545.06,544.15
14.600,543.80,544.25
14.800,543.35,544.35
15.000,543.86,544.44
15.200,544.51,526.42
15.400,542.85,543.97
15.600,542.89,544.06
15.800,542.89,544.16
16.000,543.18,544.26
16.200,543.00,544.36
16.400,544.68,544.45
16.600,545.24,526.65
16.800,544.38,535.22
17.000,543.73,552.82
17.200,543.98,535.41
17.400,543.38,553.01
17.600,543.89,544.36
17.800,545.86,544.46
18.000,545.41,526.85
18.200,543.55,543.83
18.400,543.56,535.18
18.600,542.72,544.02
18.800,541.25,535.36
19.000,540.90,544.21
19.200,541.88,544.31
19.400,542.94,544.41
19.600,542.28,509.38
19.800,540.91,535.76
20.000,541.58,544.62
20.200,542.90,544.72
20.400,541.73,544.82
20.600,542.99,536.14
20.800,544.13,536.23
21.000,543.98,527.14
21.200,541.74,535.19
21.400,540.97,544.03
21.600,539.19,535.37
21.800,538.95,544.22
22.000,538.93,544.32
22.200,540.21,544.41
22.400,541.11,535.75
22.600,542.60,535.14
22.800,543.41,535.19
23.000,543.10,544.03
23.200,543.12,535.37
23.400,542.05,552.98
23.600,540.84,535.56
23.800,540.28,535.66
24.000,539.42,517.88
24.200,536.92,543.85
24.400,538.27,552.69
24.600,539.94,544.05
24.800,541.93,544.15
25.000,543.97,553.00
25.200,547.55,544.34
25.400,548.11,535.54
25.600,546.69,543.86
25.800,545.97,543.95
26.000,545.99,552.80
26.200,546.22,544.15
26.400,546.71,535.49
26.600,546.06,544.34
26.800,545.66,544.44
27.000,545.47,509.65
27.200,545.96,544.86
27.400,544.36,544.96
27.600,544.89,526.66
27.800,544.45,535.18
28.000,543.61,544.02
28.200,542.97,544.12
28.400,543.50,544.21
28.600,543.92,544.31
28.800,546.07,544.41
29.000,547.66,509.50
29.200,546.32,544.90
29.400,546.08,545.00
29.600,546.05,545.09
29.800,545.04,536.41
30.000,544.32,545.29
30.200,545.93,536.59
30.400,543.43,545.48
30.600,542.71,526.47
30.800,542.43,543.90
31.000,542.71,544.00
31.200,543.49,552.85
31.400,546.20,544.20
31.600,547.75,544.29
31.800,548.31,544.39
32.000,548.68,501.76
32.200,552.67,547.17
32.400,553.73,547.26
32.600,554.75,547.36
32.800,555.29,547.46
33.000,556.75,547.55
33.200,552.79,547.65
33.400,552.39,538.32
33.600,551.70,543.85
33.800,551.06,552.70
34.000,550.06,544.05
34.200,549.34,544.15
34.400,548.96,553.00
34.600,548.88,544.34
34.800,549.13,544.44
35.000,551.72,502.49
35.200,557.10,547.03
35.400,557.38,547.13
35.600,557.88,547.22
35.800,558.66,547.32
36.000,556.87,547.42
36.200,551.97,547.52
36.400,551.69,502.80
36.600,554.82,546.28
36.800,553.47,546.38
37.000,552.50,546.47
37.200,552.27,546.57
37.400,552.37,546.67
37.600,549.27,546.77
37.800,550.08,537.94
38.000,549.90,517.61
38.200,549.74,543.93
38.400,549.55,552.78
38.600,549.45,544.13
38.800,548.99,544.23
39.000,549.77,544.33
39.200,549.35,544.42
39.400,548.48,535.29
39.600,547.48,543.91
39.800,546.94,552.76
40.000,546.56,544.10
40.200,546.81,544.20
40.400,547.63,544.30
40.600,548.21,544.39
40.800,547.98,518.08
41.000,547.47,552.97
41.200,547.59,544.32
41.400,547.75,544.41
41.600,547.57,544.51
41.800,547.30,544.61
42.000,547.52,544.70
42.200,547.54,536.00
42.400,546.69,543.83
42.600,546.96,543.92
42.800,548.26,552.77
43.000,549.30,544.12
43.200,549.04,544.22
43.400,549.97,553.07
43.600,551.24,544.41
43.800,550.44,526.53
44.000,549.70,544.00
44.200,549.61,552.85
44.400,549.36,544.20
44.600,547.77,544.29
44.800,547.88,544.39
45.000,548.43,553.25
45.152,548.13,541.01
