t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790281409.434818,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.444889,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.454881,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.464879,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.474877,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.484881,69.047,1695,7601,0.0,0.0,38.0,61.987
1790281409.495332,70.333,1695,7601,0.0,0.0,38.0,76.023
1790281409.504880,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.514875,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.524877,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.534876,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.544874,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.554878,70.333,1695,7601,0.0,0.0,39.0,76.023
1790281409.564877,70.333,1695,7601,0.0,0.0,38.0,76.023
1790281409.574875,70.333,210,7601,0.0,0.0,38.0,76.023
1790281409.584876,70.333,210,7601,0.0,0.0,38.0,76.023
1790281409.594876,75.828,210,7601,0.0,0.0,38.0,122.490
1790281409.604873,75.828,210,7601,0.0,0.0,38.0,122.490
1790281409.614873,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.624873,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.634874,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.644875,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.654877,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.664876,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.674875,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.684876,75.828,210,7601,83.0,45.0,38.0,122.490
1790281409.694875,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.704873,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.714872,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.724875,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.734875,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.744876,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.754876,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.764877,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.774876,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.784876,79.285,210,7601,83.0,45.0,38.0,99.995
1790281409.794875,82.614,210,7601,83.0,45.0,38.0,100.367
1790281409.804872,82.614,210,7601,83.0,45.0,38.0,100.367
1790281409.814872,82.614,210,7601,99.0,26.0,38.0,100.367
1790281409.824875,82.614,210,7601,99.0,26.0,38.0,100.367
1790281409.834876,82.614,210,7601,99.0,26.0,39.0,100.367
1790281409.844876,82.614,210,7601,99.0,26.0,39.0,100.367
1790281409.854873,82.614,210,7601,99.0,26.0,39.0,100.367
1790281409.864876,82.614,210,7601,99.0,26.0,38.0,100.367
1790281409.874875,82.614,210,7601,99.0,26.0,38.0,100.367
1790281409.884875,82.614,210,7601,99.0,26.0,38.0,100.367
1790281409.894875,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.904872,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.914871,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.924888,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.934875,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.944875,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.954873,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.964872,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.974874,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.984876,86.088,210,7601,99.0,26.0,38.0,100.165
1790281409.994875,82.848,210,7601,99.0,26.0,38.0,100.297
1790281410.004872,82.848,210,7601,99.0,26.0,38.0,100.297
1790281410.014872,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.024874,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.034876,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.044876,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.054873,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.064873,82.848,210,7601,99.0,26.0,39.0,100.297
1790281410.074876,82.848,210,7601,99.0,26.0,38.0,100.297
1790281410.084872,82.848,210,7601,99.0,26.0,38.0,100.297
1790281410.094874,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.104872,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.114879,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.124877,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.134881,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.144876,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.154880,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.164876,86.138,210,7601,99.0,26.0,38.0,100.190
1790281410.174881,86.138,210,7601,99.0,26.0,38.0,100.190
