t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1790281428.295864,0.2000,20.1043,2.828481e+10,3.255286e+11,3.252588e+11,2.828114e+10,3.670016e+06,3.252331e+11,2.569011e+07,21,2,2
1790281428.495864,0.2000,20.1559,2.828481e+10,2.830683e+10,2.830683e+10,2.828114e+10,3.670016e+06,2.828114e+10,2.569011e+07,0,2,2
1790281428.695864,0.2000,20.1990,2.828481e+10,2.830683e+10,2.830683e+10,2.828114e+10,3.670016e+06,2.828114e+10,2.569011e+07,0,2,2
1790281428.895864,0.2000,20.2283,2.828481e+10,2.830683e+10,2.830683e+10,2.828114e+10,3.670016e+06,2.828114e+10,2.569011e+07,0,2,2
1790281429.095864,0.2000,20.2520,4.242722e+10,4.246025e+10,4.246025e+10,4.242171e+10,5.505024e+06,4.242171e+10,3.853517e+07,0,3,3
1790281429.295864,0.2000,20.2717,2.828573e+10,2.831326e+10,2.831326e+10,2.828114e+10,4.587520e+06,2.828114e+10,3.211264e+07,0,2,2
1790281429.495864,0.2000,20.2387,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281429.695864,0.2000,20.2200,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281429.895864,0.2000,20.2031,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281430.095864,0.2000,20.1977,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281430.295865,0.2000,20.1981,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281430.495864,0.2000,20.2214,2.828665e+10,2.831968e+10,2.831968e+10,2.828114e+10,5.505024e+06,2.828114e+10,3.853517e+07,0,2,2
1790281430.695865,0.2000,20.2287,4.242997e+10,4.247952e+10,4.247952e+10,4.242171e+10,8.257536e+06,4.242171e+10,5.780275e+07,0,3,3
1790281430.895864,0.2000,20.2321,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
1790281431.095865,0.2000,20.2323,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
1790281431.295865,0.2000,20.2318,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
1790281431.495865,0.2000,20.2210,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
1790281431.695865,0.2000,20.2147,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
1790281431.895865,0.2000,20.2158,2.828848e+10,2.833252e+10,2.833252e+10,2.828114e+10,7.340032e+06,2.828114e+10,5.138022e+07,0,2,2
