t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1790283957.070772,0.2000,19.7983,2.469029e+10,1.792441e+11,1.790082e+11,2.468558e+10,4.718592e+06,1.789704e+11,3.774874e+07,25,4,4
1790283957.270772,0.2000,19.7906,3.086346e+10,3.090887e+10,3.090887e+10,3.085697e+10,6.488064e+06,3.085697e+10,5.190451e+07,0,5,5
1790283957.470772,0.2000,19.7991,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283957.670772,0.2000,19.8248,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283957.870772,0.2000,19.8477,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283958.070772,0.2000,19.8669,2.469324e+10,2.474692e+10,2.474692e+10,2.468558e+10,7.667712e+06,2.468558e+10,6.134170e+07,0,4,4
1790283958.270772,0.2000,19.9058,2.469501e+10,2.476107e+10,2.476107e+10,2.468558e+10,9.437184e+06,2.468558e+10,7.549747e+07,0,4,4
1790283958.470772,0.2000,19.9155,3.086877e+10,3.095134e+10,3.095134e+10,3.085697e+10,1.179648e+07,3.085697e+10,9.437184e+07,0,5,5
1790283958.670773,0.2000,19.9215,2.469501e+10,2.476107e+10,2.476107e+10,2.468558e+10,9.437184e+06,2.468558e+10,7.549747e+07,0,4,4
1790283958.870772,0.2000,19.9262,2.469619e+10,2.477051e+10,2.477051e+10,2.468558e+10,1.061683e+07,2.468558e+10,8.493466e+07,0,4,4
1790283959.070773,0.2000,19.9289,2.469737e+10,2.477995e+10,2.477995e+10,2.468558e+10,1.179648e+07,2.468558e+10,9.437184e+07,0,4,4
1790283959.270772,0.2000,19.9344,2.469737e+10,2.477995e+10,2.477995e+10,2.468558e+10,1.179648e+07,2.468558e+10,9.437184e+07,0,4,4
1790283959.470773,0.2000,19.9390,3.087172e+10,3.097494e+10,3.097494e+10,3.085697e+10,1.474560e+07,3.085697e+10,1.179648e+08,0,5,5
1790283959.670773,0.2000,19.9401,2.469914e+10,2.479410e+10,2.479410e+10,2.468558e+10,1.356595e+07,2.468558e+10,1.085276e+08,0,4,4
1790283959.870773,0.2000,19.9395,2.469973e+10,2.479882e+10,2.479882e+10,2.468558e+10,1.415578e+07,2.468558e+10,1.132462e+08,0,4,4
1790283960.070773,0.2000,19.9355,2.469973e+10,2.479882e+10,2.479882e+10,2.468558e+10,1.415578e+07,2.468558e+10,1.132462e+08,0,4,4
1790283960.270773,0.2000,19.9355,2.469973e+10,2.479882e+10,2.479882e+10,2.468558e+10,1.415578e+07,2.468558e+10,1.132462e+08,0,4,4
1790283960.470773,0.2000,19.9266,2.470150e+10,2.481298e+10,2.481298e+10,2.468558e+10,1.592525e+07,2.468558e+10,1.274020e+08,0,4,4
1790283960.670773,0.2000,19.9348,3.087761e+10,3.102212e+10,3.102212e+10,3.085697e+10,2.064384e+07,3.085697e+10,1.651507e+08,0,5,5
1790283960.870773,0.2000,19.9310,2.470209e+10,2.481770e+10,2.481770e+10,2.468558e+10,1.651507e+07,2.468558e+10,1.321206e+08,0,4,4
1790283961.070773,0.2000,19.9242,2.470209e+10,2.481770e+10,2.481770e+10,2.468558e+10,1.651507e+07,2.468558e+10,1.321206e+08,0,4,4
1790283961.270773,0.2000,19.9179,2.470445e+10,2.483657e+10,2.483657e+10,2.468558e+10,1.887437e+07,2.468558e+10,1.509949e+08,0,4,4
1790283961.470773,0.2000,19.9096,2.470445e+10,2.483657e+10,2.483657e+10,2.468558e+10,1.887437e+07,2.468558e+10,1.509949e+08,0,4,4
1790283961.670773,0.2000,19.9060,2.470445e+10,2.483657e+10,2.483657e+10,2.468558e+10,1.887437e+07,2.468558e+10,1.509949e+08,0,4,4
1790283961.870773,0.2000,19.9122,3.088115e+10,3.105043e+10,3.105043e+10,3.085697e+10,2.418278e+07,3.085697e+10,1.934623e+08,0,5,5
1790283962.070773,0.2000,19.9080,2.470681e+10,2.485545e+10,2.485545e+10,2.468558e+10,2.123366e+07,2.468558e+10,1.698693e+08,0,4,4
1790283962.270773,0.2000,19.8746,3.086346e+10,1.112031e+11,1.111370e+11,3.085697e+10,6.488064e+06,1.110851e+11,5.190451e+07,14,4,5
1790283962.470773,0.2000,19.8303,2.468970e+10,2.471861e+10,2.471861e+10,2.468558e+10,4.128768e+06,2.468558e+10,3.303014e+07,0,4,4
1790283962.670774,0.2000,19.8545,3.086287e+10,3.090416e+10,3.090416e+10,3.085697e+10,5.898240e+06,3.085697e+10,4.718592e+07,0,5,5
1790283962.870773,0.2000,19.8673,2.469029e+10,2.472332e+10,2.472332e+10,2.468558e+10,4.718592e+06,2.468558e+10,3.774874e+07,0,4,4
1790283963.070774,0.2000,19.8773,2.469029e+10,2.472332e+10,2.472332e+10,2.468558e+10,4.718592e+06,2.468558e+10,3.774874e+07,0,4,4
1790283963.270773,0.2000,19.9201,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283963.470774,0.2000,19.9934,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283963.670774,0.2000,20.0236,2.469265e+10,2.474220e+10,2.474220e+10,2.468558e+10,7.077888e+06,2.468558e+10,5.662310e+07,0,4,4
1790283963.870774,0.2000,20.0209,3.086641e+10,3.093247e+10,3.093247e+10,3.085697e+10,9.437184e+06,3.085697e+10,7.549747e+07,0,5,5
1790283964.070774,0.2000,20.0089,2.469501e+10,2.476107e+10,2.476107e+10,2.468558e+10,9.437184e+06,2.468558e+10,7.549747e+07,0,4,4
1790283964.270774,0.2000,20.0044,2.469501e+10,2.476107e+10,2.476107e+10,2.468558e+10,9.437184e+06,2.468558e+10,7.549747e+07,0,4,4
1790283964.470774,0.2000,19.9933,2.469501e+10,2.476107e+10,2.476107e+10,2.468558e+10,9.437184e+06,2.468558e+10,7.549747e+07,0,4,4
1790283964.670774,0.2000,19.9792,2.469560e+10,2.476579e+10,2.476579e+10,2.468558e+10,1.002701e+07,2.468558e+10,8.021606e+07,0,4,4
1790283964.870774,0.2000,19.9691,3.087172e+10,3.097494e+10,3.097494e+10,3.085697e+10,1.474560e+07,3.085697e+10,1.179648e+08,0,5,5
1790283965.070774,0.2000,19.9693,2.469737e+10,2.477995e+10,2.477995e+10,2.468558e+10,1.179648e+07,2.468558e+10,9.437184e+07,0,4,4
1790283965.270774,0.2000,19.9700,2.469737e+10,2.477995e+10,2.477995e+10,2.468558e+10,1.179648e+07,2.468558e+10,9.437184e+07,0,4,4
